news_id,published_at,title,summary,media_name,url,article_type,source,fetched_at,content_hash,positive_terms,negative_terms,uncertain_terms,information_trade_date
N-202605273751424235,2026-05-27 18:01:48,低空经济政策红利逐步释放，南方基金旗下通用航空ETF南方(159283)跟踪标的指数中证通用航空主题指数回调2.13%,伴随低空经济系列扶持政策持续落地见效，作为低空经济核心核心载体的通用航空产业，应用场景持续拓宽。目前行业已深度覆盖立体交通组网、应急救援、城市低空服务等多元领域，市场需求持续释放，产业成长空间持续打开。,财联社,http://stock.eastmoney.com/a/202605273751424235.html,fundamental_event,eastmoney_search,2026-06-15T14:24:32.203196+00:00,4106edef5f6cb4623c9d07124e0f396080551ff69160df14d5f55fa130faca9f,0,0,0,2026-05-28
N-202605273751518663,2026-05-27 18:55:00,“成熟一个、出台一个” 深圳近五年推出19部全国首创法规,林正茂表示，近年来深圳对人工智能、智能网联汽车、低空经济等法规开展立法后评估或执法检查，目前《深圳经济特区智能网联汽车管理条例》已完成修改，其他法规也将有序开展评估完善。 三是做好立法理论储备和制度预案。,21世纪经济报道,http://finance.eastmoney.com/a/202605273751518663.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.412409+00:00,cd8de7347bc525391988abc1b61d9b9ebda9ff0f144155e40a0da8e8a06e7240,0,0,0,2026-05-28
N-202605273751472155,2026-05-27 19:42:11,小鹏集团入选广东千亿战略引导基金首批直投项目,小鹏集团将在基金支持下，持续加大自主研发投入，全力攻克物理AI核心技术难关，推动低空经济“飞”起来、自动驾驶“跑”起来、具身智能“用”起来。,广州日报新花城,http://finance.eastmoney.com/a/202605273751472155.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.116977+00:00,9f492e7dbbb3ed45597e15496605f7445cc3574d283c0f2863b64ebcb0a8f139,1,0,0,2026-05-28
N-202605273751667818,2026-05-27 19:54:50,eVTOL头部企业完成C+轮融资，上海低空经济产业规模两年后达800亿,，构建低空经济国家先进制造业集群。,上观新闻,http://finance.eastmoney.com/a/202605273751667818.html,fundamental_event,eastmoney_search,2026-06-15T14:24:31.896227+00:00,b08795d2b5d8bc2dd9f9f0d8d51f339ad19ea9468c8f10f6982d1899c482fd70,0,0,0,2026-05-28
N-202605273751513949,2026-05-27 20:34:52,20家机构出手，抢下陕西“大型无人机”公司,站在更广阔的行业生态视角，政策层面，低空经济已成为驱动力最强的新兴产业之一。 2026年即将实施的新版《民用航空法》，彻底打通空域分类管理、飞行审批简化、商业化运营放行的制度堵点。,每日经济新闻,http://finance.eastmoney.com/a/202605273751513949.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.412409+00:00,7c3ccdee82be0181b4fab97f16059829833d1161ae727ff8e447f4a6e7b26d27,0,0,0,2026-05-28
N-202605273751519536,2026-05-27 20:42:06,山河航空产业基地二期项目开工 山河星航加速拓展通用航空产业,山河星航表示，该项目是企业产业战略布局的重大升级，更是企业积极响应国家低空经济发展战略、抢抓通航产业机遇的关键载体。,上海证券报·中国证券网,http://finance.eastmoney.com/a/202605273751519536.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.513273+00:00,740fe58b1c6ad27eed08c507f2a7436571dfa0209a93ec49cef819b6d44142fa,0,0,0,2026-05-28
N-202605273751566192,2026-05-27 21:22:21,数读统计公报｜深圳新兴产业“引擎”动力足,二是放大智造优势，深耕机器人、低空经济、人工智能等优质赛道，推动产业集群规模化、高端化发展，打造全球标杆产业集群。三是深化深港科创协同，整合两地科研、人才、市场资源，布局未来产业。,深圳商报·读创,http://finance.eastmoney.com/a/202605273751566192.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.052118+00:00,3d989c52f52e0049973a816a53a25b34083574173521577865bf9b00102a54e9,0,0,0,2026-05-28
N-202605273751640545,2026-05-27 22:33:00,金盾股份：特定股东减持消除不确定性 治理结构将进一步优化,值得一提的是，除了现有的成熟业务，金盾股份还以前瞻性的眼光，积极抢滩低空经济与可控核聚变等未来产业赛道。 资料显示，在低空经济被连续写入政府工作报告的背景下，金盾股份联合清华大学加速推进电动涵道风扇推进器的研发与产业化。,证券时报网,http://finance.eastmoney.com/a/202605273751640545.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.733990+00:00,02d9bf907fdfd50d6411807a026efaa3bbed813e497248cee192713cc18793f4,0,0,0,2026-05-28
N-202605273751681618,2026-05-27 23:46:00,加码新兴领域 2026年立法工作划重点,加快推进低空经济立法 司法部副部长武增介绍，2026年，将制定全国统一大市场建设条例。以法规制度刚性破除阻碍全国统一大市场建设卡点堵点。同时，加快推进人工智能健康发展综合性立法、低空经济立法等。保障改善民生，为更好满足人民群众在食住衣行方面需求提供法治保障。,北京商报,http://finance.eastmoney.com/a/202605273751681618.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.412409+00:00,419664b4dd17f0e4095d8457c66ec97473fb84ee50ffaa6070ce4b1d90ec034c,0,0,0,2026-05-28
N-202605283751706959,2026-05-28 02:44:17,多部门公布金融、人工智能等领域立法安排 尽快制定涉内幕交易、操纵市场民事赔偿司法解释,为促进科技创新、推动科技强国建设，司法部副部长武增表示，今年将加快推进人工智能健康发展综合性立法、低空经济立法等工作。刘贵祥也表示，人民法院将聚焦新兴产业领域，针对数字经济新业态，研究制定涉人工智能、数据产权司法保护的规范性文件。,上海证券报,http://finance.eastmoney.com/a/202605283751706959.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.363630+00:00,1cf5c9cb5703150eb61717cbb67c62126aa07dbcee3f4ab99b7e3087bbfaccb1,2,0,0,2026-05-29
N-202605283751709519,2026-05-28 02:59:40,人工智能、低空经济等相关立法将加快推进,此外，司法部还将加快推进人工智能健康发展综合性立法、低空经济立法等，推动科技强国建设；制定实施供水、药品、住房安全、医疗、道路运输等方面的行政法规，保障改善民生；修改海关法、对外劳务合作管理条例等法律法规，加强涉外立法。 法律的生命力在于实施。,证券时报,http://finance.eastmoney.com/a/202605283751709519.html,fundamental_event,eastmoney_search,2026-06-15T14:24:31.896227+00:00,68354553d0273f0c68bd38cf1de933489dc17333324b74a7e60686fcc7d349ab,0,0,0,2026-05-29
N-202605283751731969,2026-05-28 05:59:14,开创法治中国建设新局面,同时，还将加快推进人工智能健康发展综合性立法、低空经济立法等。 聚焦关键前沿科技，人民法院将强化知识产权司法保护，依法严惩恶意侵权、重复侵权行为，打击侵犯知识产权犯罪，增强刑罚遏制侵犯知识产权的威慑力。,经济日报,http://finance.eastmoney.com/a/202605283751731969.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.051110+00:00,bed78d4db1ee3333f956874305e687ca39cd4117fb33db4f6729395cbfc62d2a,0,0,0,2026-05-29
N-202605283751732458,2026-05-28 05:59:14,重庆将放大通道枢纽优势,“十五五”时期，重庆将积极融入新发展格局，放大通道枢纽优势，以制度型开放为重点，着力建设物流枢纽经济区，发展壮大智能网联新能源汽车、先进材料、智能终端等主导产业，积极培育航空制造、低空经济等增量产业，并构建现代化集疏运体系和外贸外资综合服务体系。,经济日报,http://finance.eastmoney.com/a/202605283751732458.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.051110+00:00,ff91174cd851a2f35af607d9e3ad95c141b920934e23e7a9987c7ad0516cf54a,0,0,0,2026-05-29
N-202605283751744384,2026-05-28 06:35:17,影响市场重大事件：NASA公布月球基地建设计划； SpaceX获20亿美元合同将为美国太空军制造卫星,NO.9 中国民航局局长宋志勇：加快构建新型低空基础设施体系，让低空经济飞得起来 中国民用航空局局长宋志勇5月27日在《学习时报》发表文章称，推动低空经济健康有序发展。宋志勇指出，聚焦基础先行，做到固牢固稳。加快构建新型低空基础设施体系，让低空经济飞得起来、落得下、飞得好。,每日经济新闻,http://finance.eastmoney.com/a/202605283751744384.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.733990+00:00,21898a5ec11da82d1c4be86dea99fc603fcd455e525fd14e563f610e81c2e844,0,0,1,2026-05-29
N-202605283751841585,2026-05-28 07:43:16,美股商业航天概念Momentus Inc继续领衔大涨；NASA公布月球基地建设计划；SpaceX获20亿美元合同将为美国太空军制造卫星——《投资早参》,3、中国民用航空局局长宋志勇5月27日在《学习时报》发表文章称，推动低空经济健康有序发展。宋志勇指出，聚焦基础先行，做到固牢固稳。加快构建新型低空基础设施体系，让低空经济飞得起来、落得下、飞得好。,每日经济新闻,http://finance.eastmoney.com/a/202605283751841585.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.116977+00:00,8cbd3025176fdf19d8cbc2109bcb952b6ac30b4b023aa6dda42abaabdecdeb80,0,0,1,2026-05-29
N-202605283752035098,2026-05-28 08:47:00,汽车早报【5月28日】,小鹏将坚定走自主研发之路，持续加大科研投入，全力攻克物理AI核心技术，在基金支持下，让低空经济“飞”起来、自动驾驶“跑”起来、具身智能“用”起来，将创新技术转化为真实产业力量。 财联社汽车：资本赋能将助力小鹏在自动驾驶、低空经济等前沿领域加速落地。,财联社,http://finance.eastmoney.com/a/202605283752035098.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.363630+00:00,9c13ea3174b9827cfd391fff69d0c69fe86bc30780c57b950cf6c25f824b8f4b,2,0,0,2026-05-29
N-202605283752174584,2026-05-28 09:15:44,深城交：定增申请获深交所审核通过 拟募资不超18亿元投向交通大模型及低空装备等,本次募资将加速技术产品化战略落地，通过标准化产品拓展全国及国际市场，强化在低空经济、自动驾驶等赛道的先发优势。,中国证券报·中证网,http://finance.eastmoney.com/a/202605283752174584.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.833081+00:00,282fec2e1761f6a5b4f6332e688c72e830b96ecd59867fa00ba82ffba7f845d7,0,0,1,2026-05-29
N-202605283752393479,2026-05-28 09:43:00,金盾股份：以“三步走”战略实现企业新生,立足当下，金盾股份并未将视野局限于现有的成熟市场，而是以前瞻性的眼光积极抢滩低空经济与可控核聚变等未来产业赛道。 低空经济方面，金盾股份联合清华大学加速推进电动涵道风扇推进器的研发与产业化。,证券日报,http://finance.eastmoney.com/a/202605283752393479.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.733990+00:00,13a9275b403e802c087c23c31559656a7ff22b322f8db115574c51ff5123f624,0,0,0,2026-05-29
N-202605283752453228,2026-05-28 10:23:34,司法部：将加快推进人工智能健康发展综合性立法、低空经济立法等,加快推进人工智能健康发展综合性立法、低空经济立法等。 三是保障改善民生，为更好满足人民群众在食住衣行方面需求提供法治保障。制定实施供水、药品、住房安全、医疗、道路运输等方面的行政法规。 四是进一步加强涉外立法，保障高水平对外开放。,中国经营报,http://finance.eastmoney.com/a/202605283752453228.html,industry_commentary,eastmoney_search,2026-06-15T14:24:31.896227+00:00,2b8e379b1e28f0d856752c3bd64fd463508e61e1c7d4b7a2bc99cfda35a5101e,0,0,0,2026-05-29
N-202605283752638228,2026-05-28 11:00:25,航空航天ETF华夏(159227)涨近1%，海内外商业航天共振有望带动产业链景气上行,航空航天ETF华夏(159227)：规模位居同类第一，紧密跟踪国证航天指数，成分股覆盖战斗机、航空发动机、火箭、导弹、卫星、雷达等全产业链龙头，完美契合“空天一体”的战略方向，涵盖大飞机、商业航天、低空经济等新兴领域，商业航天含量高达70%。,界面新闻,http://stock.eastmoney.com/a/202605283752638228.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.051110+00:00,2960510619f5eb2cd1b11942c69f46abed6501cd0dc75680577a4e2f6a125b44,0,0,1,2026-05-29
N-202605283752507456,2026-05-28 11:13:00,金盾股份：减持源于司法遗留问题 公司治理持续优化,在国家鼓励发展低空经济的大背景下，公司联合清华大学加速推进电动涵道风扇推进器的研发与产业化。目前，相关样机已完成多轮次性能测试及可靠性验证，并成功实现与下游客户飞行汽车的装机集成，完成了垂直起降、空中悬停等核心科目的验证。,上海证券报·中国证券网,http://finance.eastmoney.com/a/202605283752507456.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.733990+00:00,83d1e3d6f14b4bf2d66a212e978e5afe6d570b872b34e1547dd6de8f4f1f66c9,0,0,0,2026-05-29
N-202605283752545715,2026-05-28 12:52:35,具身智能首次独立成馆 2026世界智能产业博览会今日开幕,展会设置人工智能核心技术、智能网联车、低空经济与商业航天等六大主题展区，其中具身智能展区首次独立成馆。博览会期间还将发布200余项创新成果，覆盖智能制造、低空经济、智能终端、AI教育等多个领域。在规模扩容的同时，展会所有参展技术、展品均具备落地应用能力，成为本届展会最大特色。,每日经济新闻,http://finance.eastmoney.com/a/202605283752545715.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,4fe577e0f7209c66cac852504411ac6c18caca436af87c3900d0f10fd6fd5f0c,1,0,0,2026-05-29
