event_id,art_code,ts_code,name,event_date,event_type,direction,relevance_score,domain_hits,title,evidence_span,event_chain_id,is_progress_update,confidence,extraction_method,review_status,eligible_for_labeling
C-AN202203281555551971,AN202203281555551971,688568.SH,中科星图,2022-03-29,performance,mixed,0.05,[],688568:中科星图股份有限公司2022年第一季度业绩预告的自愿性披露公告,"（二）报告期内，随着研发投入的增加，公司数字地球技术创新能力持续提
升，依托优质客户基础，公司积累了充足的在手订单，保持了业绩的快速增长。",a9c44d80095d01,False,0.55,rule_baseline,pending_human_review,False
C-AN202203301556034191,AN202203301556034191,002414.SZ,高德红外,2022-03-31,other_business,positive,0.05,[],高德红外:日常经营重要合同公告,"2、近年来公司延续了多个既有型号产品订单稳步增长的态势，本次签署合
同是继前次既有型号项目（公告编号：2021-059）大额采购后，另一重点装备型
号项目的集中性采购。",26a9b69991ad7b,False,0.55,rule_baseline,pending_human_review,False
C-AN202203311556338943,AN202203311556338943,300053.SZ,航宇微,2022-03-31,other_business,positive,0.05,[],欧比特:关于公司控股股东签署股份转让协议暨接受表决权委托的权益变动提示性公告,"五、其他说明及风险提示

  本次权益变动尚需取得深圳证券交易所合规性确认，并在登记结算公司办理
协议转让股份过户相关手续，存在一定的不确定性，请投资者注意投资风险。",8ec6112e1b333d,False,0.55,rule_baseline,pending_human_review,False
C-AN202203311556325953,AN202203311556325953,300424.SZ,航新科技,2022-03-31,project_investment,positive,0.22999999999999998,[],航新科技:关于全资子公司对外投资的公告,"证券代码：300424       证券简称：航新科技          公告编号：2022-054



            广州航新航空科技股份有限公司
            关于全资子公司对外投资的公告



    本公司及董事会全体成员保证信息披露内容的真实、准确和完

整，没有虚假记载、误导性陈述或重大遗漏。",db23ca6eaee13d,False,0.55,rule_baseline,pending_human_review,False
C-AN202203301556039010,AN202203301556039010,600038.SH,中直股份,2022-03-31,other_business,positive,0.7500000000000001,"[""直升机""]",600038:中航直升机股份有限公司关于与中航工业集团财务有限责任公司签署金融服务框架协议的公告,"证券代码：600038     证券简称：中直股份   公告编号：2022-010




              中航直升机股份有限公司
      关于与中航工业集团财务有限责任公司
          签署金融服务框架协议的公告

  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。",feb7714743ba4d,False,0.55,rule_baseline,pending_human_review,False
C-AN202203301556081309,AN202203301556081309,600118.SH,中国卫星,2022-03-31,other_business,positive,0.0,[],600118:中国东方红卫星股份有限公司关于继续执行《金融服务协议》暨确定2022年度公司在财务公司存款及其他金融服务额度的关联交易公告,"二、关联方介绍和关联关系
  （一）关联方的基本情况

  财务公司是由中国航天科技集团有限公司（简称：集团公司）及其成员单位
共同出资成立的、2001 年经中国人民银行批准设立的、为集团公司成员单位提
供金融服务的非银行金融机构。",153d73c92d3831,False,0.55,rule_baseline,pending_human_review,False
C-AN202203301556140865,AN202203301556140865,600316.SH,洪都航空,2022-03-31,other_business,positive,0.8,"[""航空器"", ""通用航空"", ""通航"", ""飞行""]",600316:江西洪都航空工业股份有限公司关于对子公司江西长江通用航空有限公司以公开挂牌方式实施增资扩股的公告,"重要内容提示：
   江西洪都航空工业股份有限公司（以下简称“公司”）拟在产
     权交易所以公开挂牌方式对子公司江西长江通用航空有限公
                ）实施增资扩股，引入一名投资方，
     司（以下简称“长江通航”
     募集资金不低于 1,950 万元。",17c9e4eee7c972,False,0.55,rule_baseline,pending_human_review,False
C-AN202203311556313022,AN202203311556313022,001696.SZ,宗申动力,2022-04-01,other_business,positive,0.15000000000000002,"[""无人机"", ""通用航空""]",宗申动力:关于与关联方签署金融服务框架协议的公告,"业务主要涵盖产、融、
网三大领域：以动力、机车、大型农机、通用航空、无人机、新能源、智能装备
为主的实体产业群；",403b4552ddb28e,False,0.55,rule_baseline,pending_human_review,False
C-AN202204011556580853,AN202204011556580853,300036.SZ,超图软件,2022-04-01,project_investment,positive,0.22999999999999998,[],超图软件:关于拟参与投资设立合伙企业暨关联交易的公告,"六、保荐机构的核查意见
  经核查，保荐机构认为：
  本次拟参与对外投资设立合伙企业符合公司发展战略和发展规划，不存在损
害公司股东利益的情形，不会影响公司正常的生产经营活动及公司的独立性。",9eac3504e0cefb,False,0.55,rule_baseline,pending_human_review,False
C-AN202204011556580851,AN202204011556580851,300036.SZ,超图软件,2022-04-01,project_investment,positive,0.22999999999999998,[],超图软件:华龙证券股份有限公司关于北京超图软件股份有限公司拟参与投资设立合伙企业暨关联交易的核查意见,"六、保荐机构核查意见
  经核查，保荐机构认为：
  本次拟参与对外投资设立合伙企业符合公司发展战略和发展规划，不存在损
害公司股东利益的情形，不会影响公司正常的生产经营活动及公司的独立性。",1c4b2341bd6cd6,False,0.55,rule_baseline,pending_human_review,False
C-AN202204011556576843,AN202204011556576843,300456.SZ,赛微电子,2022-04-01,strategic_cooperation,positive,0.22999999999999998,[],赛微电子:关于控股子公司签署《战略合作框架协议》的公告,"5、赛莱克斯北京本次签署《战略合作框架协议》不构成关联交易，也不构
成《上市公司重大资产重组管理办法》规定的重大资产重组。",998f6342ed7b68,False,0.55,rule_baseline,pending_human_review,False
C-AN202204051557432950,AN202204051557432950,002179.SZ,中航光电,2022-04-06,other_business,positive,0.05,[],中航光电:关于2021年度业绩说明会投资者关注主要问题的公告,"二、公司各业务领域 2021 年发展情况及未来发展趋势，国际市场开拓情

况，产能规划及非公开发行募投项目建设情况；",718d953eb22709,False,0.55,rule_baseline,pending_human_review,False
C-AN202204061557636456,AN202204061557636456,300627.SZ,华测导航,2022-04-06,performance,mixed,0.05,[],华测导航:2022年第一季度业绩预告,"一、本期业绩预计情况
   1、业绩预告期间：2022年01月01日至2022年03月31日

   2、预计的业绩：□亏损        □扭亏为盈      ☑同向上升     □同向下降
    项目              本报告期（1-3月）              上年同期

              比上年同期增长：31.43% 至 37.50%
归属于 上市公司股
                                         盈利：4,945.45万元
东的净利润         盈利：6,500万元 至 6,800万元

归属于 上市公司股 比上年同期增长：39.62% 至 48.17%
东的扣 除非经常性                                盈利：3,509.45万元
损益的净利润    盈利：4,900万元 至 5,200万元

   注：表格中“元”均指“人民币元”。",598993987ef94d,False,0.55,rule_baseline,pending_human_review,False
C-AN202204061557648315,AN202204061557648315,300719.SZ,安达维尔,2022-04-06,performance,mixed,0.05,[],安达维尔:2021年度业绩快报,"三、与前次业绩预计的差异说明
  本次业绩快报披露的经营业绩与公司在2022年1月24日于巨潮资讯网披
露的《2021年度业绩预告》不存在差异。",88157a42b67c2b,False,0.55,rule_baseline,pending_human_review,False
C-AN202204061557651847,AN202204061557651847,002389.SZ,航天彩虹,2022-04-07,order_contract,positive,0.6000000000000001,"[""无人机"", ""机场"", ""飞行""]",航天彩虹:关于中标四川省林业和草原局航空消防服务项目的提示性公告,"证券代码：002389    证券简称：航天彩虹   公告编号：2022-024

              航天彩虹无人机股份有限公司
关于中标四川省林业和草原局航空消防服务项目的提示性公告


   本公司及董事会全体成员保证信息披露内容真实、准确和完整，

没有虚假记载、误导性陈述或重大遗漏。",e18aa1bf5a5be2,False,0.55,rule_baseline,pending_human_review,True
C-AN202204061557643172,AN202204061557643172,002465.SZ,海格通信,2022-04-07,project_investment,positive,0.22999999999999998,[],海格通信:关于参与设立股权投资基金的公告,"一、交易概述

  （一）对外投资基本情况

  广州海格通信集团股份有限公司（以下简称“海格通信”或“公司”）根据

战略发展规划，积极响应建立“双循环”新格局融合发展体系，充分利用合作伙

伴的行业影响力和综合实力，加强战略合作，公司与保利国际控股有限公司、保

利汇鑫股权基金投资管理有限公司等 9 家企业共同出资设立新格局海河滨海股权

投资基金（天津）合伙企业（有限合伙）（暂定名，以下简称“新格局基金”），

以国际市场开拓为抓手，开展投资目标领域相关的产业链、供应链等相关项目的

投资。",7662af6382434d,False,0.55,rule_baseline,pending_human_review,False
C-AN202204071557839705,AN202204071557839705,300284.SZ,苏交科,2022-04-07,other_business,positive,0.0,[],苏交科:关于使用部分闲置自有资金进行投资理财的进展公告,"3、风险控制措施
  （1）公司将及时分析和跟踪投资产品投向、项目进展情况，一旦发现或判断
有不利因素，将及时采取相应的保全措施，控制投资风险；",c0b486ead46661,True,0.55,rule_baseline,pending_human_review,False
